h3_address,rolling_30d_mean_norm,rolling_7d_mean_norm,tile_crime_density_percentile,tile_momentum,neighbor_lag_1d_norm,lag_1d
882664cce9fffff,3.9438500811255417,5.432854703591308,0.9906651108518086,1.187989413258028,12.676660975046383,0.0
882664ccebfffff,1.690221463339518,1.8109515678637693,0.8448074679113186,0.8997595720085587,12.676660975046383,0.0
882664ccedfffff,1.9719250405627713,1.2073010452425128,0.9299883313885647,0.7289955139374614,8.45110731669759,0.0
882664cd01fffff,1.2676660975046385,0.6036505226212564,0.7677946324387398,0.8009947786580379,4.225553658348795,0.0
882664cd03fffff,1.8310732519511443,1.8109515678637693,0.9253208868144691,0.8103253641255663,8.45110731669759,0.3333333333333333
882664cd05fffff,0.7042589430581326,0.6036505226212564,0.5262543757292882,1.06825391548441,8.45110731669759,0.3333333333333333
882664cd07fffff,2.253628617786024,3.018252613106282,0.9206534422403734,1.0900069989038164,12.676660975046383,0.0
882664cd09fffff,0.563407154446506,1.2073010452425128,0.617269544924154,0.965521268720989,8.45110731669759,0.0
882664cd0bfffff,1.126814308893012,1.2073010452425128,0.7164527421236873,0.9155556347168728,12.676660975046383,0.0
882664cd0dfffff,0.9859625202813854,0.6036505226212564,0.6837806301050176,0.75568650664282,4.225553658348795,0.0
882664cd11fffff,1.4085178861162653,1.2073010452425128,0.8459743290548425,0.916410690762823,12.676660975046383,0.3333333333333333
882664cd13fffff,1.126814308893012,1.2073010452425128,0.7911318553092183,0.794084146290488,12.676660975046387,0.3333333333333333
882664cd15fffff,2.1127768291743974,1.8109515678637693,0.9159859976662778,0.8375883982581344,16.90221463339518,0.0
882664cd17fffff,1.4085178861162653,2.4146020904850256,0.8436406067677945,0.889886374802619,4.225553658348795,0.0
882664cd19fffff,1.2676660975046385,1.8109515678637693,0.7712952158693116,1.1451162618489874,4.225553658348795,0.0
882664cd1bfffff,2.1127768291743974,2.4146020904850256,0.9241540256709452,0.9870112570597014,8.45110731669759,0.0
882664cd1dfffff,1.126814308893012,0.6036505226212564,0.8179696616102684,0.6248407278707511,8.45110731669759,0.3333333333333333
882664cd21fffff,1.4085178861162653,1.8109515678637693,0.7362893815635939,1.3924808032793254,8.45110731669759,0.6666666666666666
882664cd23fffff,0.563407154446506,0.0,0.5367561260210035,0.33368362227026543,4.225553658348795,0.0
882664cd25fffff,1.4085178861162653,1.2073010452425128,0.7701283547257877,1.0560761925765059,4.225553658348795,0.0
882664cd27fffff,0.7042589430581326,0.0,0.5495915985997666,0.38981548552314416,8.45110731669759,0.0
882664cd29fffff,0.281703577223253,0.0,0.3337222870478413,0.4951748393670498,4.225553658348795,0.0
882664cd2bfffff,0.4225553658348795,0.0,0.5099183197199533,0.6768030691151866,8.45110731669759,0.0
882664cd2dfffff,0.845110731669759,0.0,0.6569428238039673,0.652813976795082,12.676660975046383,0.0
882664cd31fffff,0.4225553658348795,0.0,0.3033838973162194,0.9765552190877052,8.45110731669759,0.0
882664cd33fffff,0.563407154446506,1.2073010452425128,0.4737456242707118,1.580498633863033,4.225553658348795,0.0
882664cd35fffff,0.4225553658348795,0.0,0.4749124854142357,0.37315257774490496,0.0,0.0
882664cd37fffff,0.563407154446506,0.0,0.4947491248541424,0.6151832196011847,0.0,0.0
882664cd39fffff,2.9578875608441564,4.225553658348795,0.9743290548424738,1.0456813633187005,8.45110731669759,0.3333333333333333
882664cd3bfffff,1.2676660975046383,1.8109515678637695,0.7012835472578763,1.5892297241947426,8.45110731669759,0.0
882664cd3dfffff,0.563407154446506,0.0,0.5915985997666278,0.30593822628222456,4.225553658348795,0.0
882664cd41fffff,1.4085178861162648,1.8109515678637693,0.8354725787631271,1.1764637682920966,16.90221463339518,0.0
882664cd43fffff,1.5493696747278918,1.2073010452425128,0.808634772462077,0.9661966893861532,8.45110731669759,0.0
882664cd45fffff,0.845110731669759,0.6036505226212564,0.5997666277712952,1.10614821478044,4.225553658348795,0.3333333333333333
